   1.00000000       0.00000000    
   2.00000000       0.00000000    
   3.00000000       0.00000000    
   4.00000000       0.00000000    
   5.00000000       0.00000000    
   6.00000000       0.00000000    
   7.00000000       0.00000000    
   8.00000000       0.00000000    
   9.00000000       0.00000000    
   10.0000000       0.00000000    
   11.0000000       0.00000000    
   12.0000000       0.00000000    
   13.0000000       0.00000000    
   14.0000000       0.00000000    
   15.0000000       0.00000000    
   16.0000000       0.00000000    
   17.0000000       0.00000000    
   18.0000000       0.00000000    
   19.0000000       0.00000000    
   20.0000000       0.00000000    
   21.0000000       0.00000000    
   22.0000000       0.00000000    
   23.0000000       0.00000000    
   24.0000000       0.00000000    
   25.0000000       0.00000000    
   26.0000000       0.00000000    
   27.0000000       0.00000000    
   28.0000000       0.00000000    
   29.0000000       0.00000000    
   30.0000000       0.00000000    
   31.0000000       0.00000000    
   32.0000000       0.00000000    
   33.0000000       0.00000000    
   34.0000000       0.00000000    
   35.0000000       0.00000000    
   36.0000000       0.00000000    
   37.0000000       0.00000000    
   38.0000000       0.00000000    
   39.0000000       0.00000000    
   40.0000000       0.00000000    
   41.0000000       0.00000000    
   42.0000000       0.00000000    
   43.0000000       0.00000000    
   44.0000000       0.00000000    
   45.0000000       0.00000000    
   46.0000000       0.00000000    
   47.0000000       0.00000000    
   48.0000000       0.00000000    
   49.0000000       0.00000000    
   50.0000000       0.00000000    
   51.0000000       0.00000000    
   51.0000000       1.33416641    
   52.0000000       2.05999994    
   53.0000000       3.02377248    
   54.0000000       3.55808926    
   55.0000000       4.67606688    
   56.0000000       5.54819775    
   57.0000000       6.54974794    
   58.0000000       7.44852972    
   58.0000000       8.37806702    
   59.0000000       9.38847160    
   60.0000000       10.0901537    
   60.0000000       11.1959095    
   61.0000000       12.0203161    
   62.0000000       13.0557842    
   62.0000000       14.2006340    
   63.0000000       15.2908564    
   63.0000000       16.2967491    
   64.0000000       17.3145180    
   64.0000000       18.3754730    
   65.0000000       19.4376545    
   65.0000000       20.5609341    
   65.0000000       21.6148300    
   66.0000000       22.7239246    
   66.0000000       23.8131790    
   66.0000000       24.7729530    
   67.0000000       25.8529587    
   67.0000000       26.8056412    
   67.0000000       27.8213043    
   67.0000000       29.0107574    
   67.0000000       29.9937115    
   67.0000000       31.0750198    
   67.0000000       32.1825829    
   67.0000000       33.0968285    
   67.0000000       34.1552277    
   67.0000000       35.2466736    
   67.0000000       36.2532806    
   67.0000000       37.2807083    
   67.0000000       38.1839752    
   67.0000000       39.1568146    
   66.0000000       40.1617813    
   66.0000000       41.1210899    
   66.0000000       42.1736183    
   65.0000000       43.1413689    
   65.0000000       44.0946655    
   64.0000000       45.0427704    
   64.0000000       45.9286728    
   63.0000000       46.7428665    
   63.0000000       47.5597229    
   62.0000000       48.3627968    
   62.0000000       49.0757980    
   61.0000000       49.8359337    
   61.0000000       50.5767822    
   60.0000000       51.2723465    
   60.0000000       51.9328537    
   59.0000000       52.5801048    
   58.0000000       53.2221298    
   58.0000000       53.8235474    
   57.0000000       54.4028130    
   56.0000000       54.9541283    
   56.0000000       55.4635887    
   55.0000000       55.9560051    
   55.0000000       56.4265404    
   54.0000000       56.8651428    
   53.0000000       57.2844505    
   52.0000000       57.6749878    
   52.0000000       58.0235176    
   51.0000000       58.3590851    
   50.0000000       58.6772232    
   49.0000000       58.9496994    
   49.0000000       59.2093925    
   48.0000000       59.4213181    
   48.0000000       59.6690254    
   47.0000000       59.8807373    
   46.0000000       60.0589485    
   46.0000000       60.1869965    
   45.0000000       60.2889442    
   44.0000000       60.3443756    
   44.0000000       60.4910469    
   43.0000000       60.4725075    
   42.0000000       60.4631691    
   41.0000000       60.4485245    
   41.0000000       60.5415344    
   40.0000000       60.5076370    
   39.0000000       60.3589516    
   39.0000000       60.4207687    
   38.0000000       60.3095665    
   38.0000000       60.1864777    
   37.0000000       60.0674438    
   36.0000000       59.8817406    
   36.0000000       59.6906700    
   35.0000000       59.4430580    
   35.0000000       59.3542824    
   34.0000000       59.2195892    
   34.0000000       59.0971069    
   34.0000000       58.9698219    
   33.0000000       58.8053589    
   33.0000000       58.5728989    
   32.0000000       58.3606644    
   32.0000000       58.1358185    
   31.0000000       57.8636475    
   31.0000000       57.5679855    
   31.0000000       57.3140907    
   30.0000000       57.0746536    
   30.0000000       56.7373428    
   30.0000000       56.4969864    
   29.0000000       56.1075211    
   29.0000000       55.7536163    
   29.0000000       55.5527077    
   28.0000000       55.2733803    
   28.0000000       54.8849220    
   28.0000000       54.4117317    
   27.0000000       53.8159752    
   27.0000000       53.4148598    
   26.0000000       53.0379105    
   26.0000000       52.5533943    
   26.0000000       52.1532478    
   25.0000000       51.6279411    
   25.0000000       51.3943672    
   25.0000000       50.7261658    
   25.0000000       50.2707138    
   24.0000000       49.7850304    
   24.0000000       49.3887138    
   24.0000000       48.9341469    
   24.0000000       48.5682068    
   24.0000000       48.0457001    
   23.0000000       47.6058502    
   23.0000000       47.2853928    
   23.0000000       46.8603210    
   23.0000000       46.3270721    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   0.00000000       0.00000000    
   1.00000000       0.00000000    
   2.00000000       0.00000000    
   3.00000000       0.00000000    
   4.00000000       0.00000000    
   5.00000000       0.00000000    
   6.00000000       0.00000000    
   7.00000000       0.00000000    
   8.00000000       0.00000000    
   9.00000000       0.00000000    
   10.0000000       0.00000000    
   11.0000000       0.00000000    
   12.0000000       0.00000000    
   13.0000000       0.00000000    
   14.0000000       0.00000000    
   15.0000000       0.00000000    
   16.0000000       0.00000000    
   17.0000000       0.00000000    
   18.0000000       0.00000000    
   19.0000000       0.00000000    
   20.0000000       0.00000000    
   21.0000000       0.00000000    
   22.0000000       0.00000000    
   23.0000000       0.00000000    
   24.0000000       0.00000000    
   25.0000000       0.00000000    
   26.0000000       0.00000000    
   27.0000000       0.00000000    
   28.0000000       0.00000000    
   29.0000000       0.00000000    
   30.0000000       0.00000000    
   31.0000000       0.00000000    
   32.0000000       0.00000000    
   33.0000000       0.00000000    
   34.0000000       0.00000000    
   35.0000000       0.00000000    
   36.0000000       0.00000000    
   37.0000000       0.00000000    
   38.0000000       0.00000000    
   39.0000000       0.00000000    
   40.0000000       0.00000000    
   41.0000000       0.00000000    
   42.0000000       0.00000000    
   43.0000000       0.00000000    
   44.0000000       0.00000000    
   45.0000000       0.00000000    
   46.0000000       0.00000000    
   47.0000000       0.00000000    
   48.0000000       0.00000000    
   49.0000000       0.00000000    
   50.0000000       0.00000000    
   51.0000000       0.00000000    
   51.0000000       1.33416641    
   52.0000000       2.05999994    
   53.0000000       3.02377248    
   54.0000000       3.55808926    
   55.0000000       4.67606688    
   56.0000000       5.54819775    
   57.0000000       6.54974794    
   58.0000000       7.44852972    
   58.0000000       8.37806702    
   59.0000000       9.38847160    
   60.0000000       10.0901537    
   60.0000000       11.1959095    
   61.0000000       12.0203161    
   62.0000000       13.0557842    
   62.0000000       14.2006340    
   63.0000000       15.2908564    
   63.0000000       16.2967491    
   64.0000000       17.3145180    
